,I_e,I_i,stability,turing,p_random,p_turing
0,6.2,6.800000000000001,2,0,1,0
0,6.2,7.0,2,0,1,0
0,6.2,7.2,2,0,1,0
0,6.2,7.4,2,0,1,0
0,6.2,7.6000000000000005,2,0,1,0
0,6.2,7.800000000000001,2,0,1,0
0,6.2,8.0,2,0,1,0
0,6.4,0.0,1,0,1,0
0,6.4,0.2,1,0,1,0
0,6.4,0.4,1,0,1,0
0,6.4,0.6000000000000001,1,0,1,0
0,6.4,0.8,1,0,1,0
0,6.4,1.0,1,0,1,0
0,6.4,1.2000000000000002,1,0,1,0
0,6.4,1.4000000000000001,1,0,1,0
0,6.4,1.6,1,0,1,0
0,6.4,1.8,1,0,1,0
0,6.4,2.0,1,0,1,0
0,6.4,2.2,1,0,1,0
0,6.4,2.4000000000000004,1,0,1,0
0,6.4,2.6,1,0,1,0
0,6.4,2.8000000000000003,1,0,1,0
0,6.4,3.0,1,0,1,0
0,6.4,3.2,1,0,1,0
0,6.4,3.4000000000000004,1,0,1,0
0,6.4,3.6,1,0,1,0
0,6.4,3.8000000000000003,1,0,1,0
0,6.4,4.0,1,0,1,0
0,6.4,4.2,1,0,1,0
0,6.4,4.4,2,1,1,3
0,6.4,4.6000000000000005,2,1,1,3
0,6.4,4.800000000000001,2,0,1,0
0,6.4,5.0,2,0,1,0
0,6.4,5.2,2,0,1,0
0,6.4,5.4,2,0,1,0
0,6.4,5.6000000000000005,2,0,1,0
0,6.4,5.800000000000001,2,0,1,0
0,6.4,6.0,2,0,1,0
0,6.4,6.2,2,0,1,0
0,6.4,6.4,2,0,1,0
0,6.4,6.6000000000000005,2,0,1,0
0,6.4,6.800000000000001,2,0,1,0
0,6.4,7.0,2,0,1,0
0,6.4,7.2,2,0,1,0
0,6.4,7.4,2,0,1,0
0,6.4,7.6000000000000005,2,0,1,0
0,6.4,7.800000000000001,2,0,1,0
0,6.4,8.0,2,0,1,0
0,6.6000000000000005,0.0,1,0,1,0
0,6.6000000000000005,0.2,1,0,1,0
0,6.6000000000000005,0.4,1,0,1,0
0,6.6000000000000005,0.6000000000000001,1,0,1,0
0,6.6000000000000005,0.8,1,0,1,0
0,6.6000000000000005,1.0,1,0,1,0
0,6.6000000000000005,1.2000000000000002,1,0,1,0
0,6.6000000000000005,1.4000000000000001,1,0,1,0
0,6.6000000000000005,1.6,1,0,1,0
0,6.6000000000000005,1.8,1,0,1,0
0,6.6000000000000005,2.0,1,0,1,0
0,6.6000000000000005,2.2,1,0,1,0
0,6.6000000000000005,2.4000000000000004,1,0,1,0
0,6.6000000000000005,2.6,1,0,1,0
0,6.6000000000000005,2.8000000000000003,1,0,1,0
0,6.6000000000000005,3.0,1,0,1,0
0,6.6000000000000005,3.2,1,0,1,0
0,6.6000000000000005,3.4000000000000004,1,0,1,0
0,6.6000000000000005,3.6,1,0,1,0
0,6.6000000000000005,3.8000000000000003,1,0,1,0
0,6.6000000000000005,4.0,1,0,1,0
0,6.6000000000000005,4.2,1,0,1,0
0,6.6000000000000005,4.4,1,0,1,0
0,6.6000000000000005,4.6000000000000005,2,1,1,3
0,6.6000000000000005,4.800000000000001,2,1,1,4
0,6.6000000000000005,5.0,2,0,1,0
0,6.6000000000000005,5.2,2,0,1,0
0,6.6000000000000005,5.4,2,0,1,0
0,6.6000000000000005,5.6000000000000005,2,0,1,0
0,6.6000000000000005,5.800000000000001,2,0,1,0
0,6.6000000000000005,6.0,2,0,1,0
0,6.6000000000000005,6.2,2,0,1,0
0,6.6000000000000005,6.4,2,0,1,0
0,6.6000000000000005,6.6000000000000005,2,0,1,0
0,6.6000000000000005,6.800000000000001,2,0,1,0
0,6.6000000000000005,7.0,2,0,1,0
0,6.6000000000000005,7.2,2,0,1,0
0,6.6000000000000005,7.4,2,0,1,0
0,6.6000000000000005,7.6000000000000005,2,0,1,0
0,6.6000000000000005,7.800000000000001,2,0,1,0
0,6.6000000000000005,8.0,2,0,1,0
0,6.800000000000001,0.0,1,0,1,0
0,6.800000000000001,0.2,1,0,1,0
0,6.800000000000001,0.4,1,0,1,0
0,6.800000000000001,0.6000000000000001,1,0,1,0
0,6.800000000000001,0.8,1,0,1,0
0,6.800000000000001,1.0,1,0,1,0
0,6.800000000000001,1.2000000000000002,1,0,1,0
0,6.800000000000001,1.4000000000000001,1,0,1,0
0,6.800000000000001,1.6,1,0,1,0
0,6.800000000000001,1.8,1,0,1,0
0,6.800000000000001,2.0,1,0,1,0
0,6.800000000000001,2.2,1,0,1,0
0,6.800000000000001,2.4000000000000004,1,0,1,0
0,6.800000000000001,2.6,1,0,1,0
0,6.800000000000001,2.8000000000000003,1,0,1,0
0,6.800000000000001,3.0,1,0,1,0
0,6.800000000000001,3.2,1,0,1,0
0,6.800000000000001,3.4000000000000004,1,0,1,0
0,6.800000000000001,3.6,1,0,1,0
0,6.800000000000001,3.8000000000000003,1,0,1,0
0,6.800000000000001,4.0,1,0,1,0
0,6.800000000000001,4.2,1,0,1,0
0,6.800000000000001,4.4,1,0,1,0
0,6.800000000000001,4.6000000000000005,2,1,1,3
0,6.800000000000001,4.800000000000001,2,1,1,3
0,6.800000000000001,5.0,2,0,1,0
0,6.800000000000001,5.2,2,0,1,0
0,6.800000000000001,5.4,2,0,1,0
0,6.800000000000001,5.6000000000000005,2,0,1,0
0,6.800000000000001,5.800000000000001,2,0,1,0
0,6.800000000000001,6.0,2,0,1,0
0,6.800000000000001,6.2,2,0,1,0
0,6.800000000000001,6.4,2,0,1,0
0,6.800000000000001,6.6000000000000005,2,0,1,0
0,6.800000000000001,6.800000000000001,2,0,1,0
0,6.800000000000001,7.0,2,0,1,0
0,6.800000000000001,7.2,2,0,1,0
0,6.800000000000001,7.4,2,0,1,0
0,6.800000000000001,7.6000000000000005,2,0,1,0
0,6.800000000000001,7.800000000000001,2,0,1,0
0,6.800000000000001,8.0,2,0,1,0
0,7.0,0.0,1,0,1,0
0,7.0,0.2,1,0,1,0
0,7.0,0.4,1,0,1,0
0,7.0,0.6000000000000001,1,0,1,0
0,7.0,0.8,1,0,1,0
0,7.0,1.0,1,0,1,0
0,7.0,1.2000000000000002,1,0,1,0
0,7.0,1.4000000000000001,1,0,1,0
0,7.0,1.6,1,0,1,0
0,7.0,1.8,1,0,1,0
0,7.0,2.0,1,0,1,0
0,7.0,2.2,1,0,1,0
0,7.0,2.4000000000000004,1,0,1,0
0,7.0,2.6,1,0,1,0
0,7.0,2.8000000000000003,1,0,1,0
0,7.0,3.0,1,0,1,0
0,7.0,3.2,1,0,1,0
0,7.0,3.4000000000000004,1,0,1,0
0,7.0,3.6,1,0,1,0
0,7.0,3.8000000000000003,1,0,1,0
0,7.0,4.0,1,0,1,0
0,7.0,4.2,1,0,1,0
0,7.0,4.4,1,0,1,0
0,7.0,4.6000000000000005,1,0,1,0
0,7.0,4.800000000000001,2,1,1,3
0,7.0,5.0,2,1,1,3
0,7.0,5.2,2,0,1,0
0,7.0,5.4,2,0,1,0
0,7.0,5.6000000000000005,2,0,1,0
0,7.0,5.800000000000001,2,0,1,0
0,7.0,6.0,2,0,1,0
0,7.0,6.2,2,0,1,0
0,7.0,6.4,2,0,1,0
0,7.0,6.6000000000000005,2,0,1,0
0,7.0,6.800000000000001,2,0,1,0
0,7.0,7.0,2,0,1,0
0,7.0,7.2,2,0,1,0
0,7.0,7.4,2,0,1,0
0,7.0,7.6000000000000005,2,0,1,0
0,7.0,7.800000000000001,2,0,1,0
0,7.0,8.0,2,0,1,0
0,7.2,0.0,1,0,1,0
0,7.2,0.2,1,0,1,0
0,7.2,0.4,1,0,1,0
0,7.2,0.6000000000000001,1,0,1,0
0,7.2,0.8,1,0,1,0
0,7.2,1.0,1,0,1,0
0,7.2,1.2000000000000002,1,0,1,0
0,7.2,1.4000000000000001,1,0,1,0
0,7.2,1.6,1,0,1,0
0,7.2,1.8,1,0,1,0
0,7.2,2.0,1,0,1,0
0,7.2,2.2,1,0,1,0
0,7.2,2.4000000000000004,1,0,1,0
0,7.2,2.6,1,0,1,0
0,7.2,2.8000000000000003,1,0,1,0
0,7.2,3.0,1,0,1,0
0,7.2,3.2,1,0,1,0
0,7.2,3.4000000000000004,1,0,1,0
0,7.2,3.6,1,0,1,0
0,7.2,3.8000000000000003,1,0,1,0
0,7.2,4.0,1,0,1,0
0,7.2,4.2,1,0,1,0
0,7.2,4.4,1,0,1,0
0,7.2,4.6000000000000005,1,0,1,0
0,7.2,4.800000000000001,1,0,1,0
0,7.2,5.0,2,1,1,3
0,7.2,5.2,2,1,1,1
0,7.2,5.4,2,0,1,0
0,7.2,5.6000000000000005,2,0,1,0
0,7.2,5.800000000000001,2,0,1,0
0,7.2,6.0,2,0,1,0
0,7.2,6.2,2,0,1,0
0,7.2,6.4,2,0,1,0
0,7.2,6.6000000000000005,2,0,1,0
0,7.2,6.800000000000001,2,0,1,0
0,7.2,7.0,2,0,1,0
0,7.2,7.2,2,0,1,0
0,7.2,7.4,2,0,1,0
0,7.2,7.6000000000000005,2,0,1,0
0,7.2,7.800000000000001,2,0,1,0
0,7.2,8.0,2,0,1,0
0,7.4,0.0,1,0,1,0
0,7.4,0.2,1,0,1,0
0,7.4,0.4,1,0,1,0
0,7.4,0.6000000000000001,1,0,1,0
0,7.4,0.8,1,0,1,0
0,7.4,1.0,1,0,1,0
0,7.4,1.2000000000000002,1,0,1,0
0,7.4,1.4000000000000001,1,0,1,0
0,7.4,1.6,1,0,1,0
0,7.4,1.8,1,0,1,0
0,7.4,2.0,1,0,1,0
0,7.4,2.2,1,0,1,0
0,7.4,2.4000000000000004,1,0,1,0
0,7.4,2.6,1,0,1,0
0,7.4,2.8000000000000003,1,0,1,0
0,7.4,3.0,1,0,1,0
0,7.4,3.2,1,0,1,0
0,7.4,3.4000000000000004,1,0,1,0
0,7.4,3.6,1,0,1,0
0,7.4,3.8000000000000003,1,0,1,0
0,7.4,4.0,1,0,1,0
0,7.4,4.2,1,0,1,0
0,7.4,4.4,1,0,1,0
0,7.4,4.6000000000000005,1,0,1,0
0,7.4,4.800000000000001,1,0,1,0
0,7.4,5.0,2,1,1,3
0,7.4,5.2,2,1,1,3
0,7.4,5.4,2,0,1,0
0,7.4,5.6000000000000005,2,0,1,0
0,7.4,5.800000000000001,2,0,1,0
0,7.4,6.0,2,0,1,0
0,7.4,6.2,2,0,1,0
0,7.4,6.4,2,0,1,0
0,7.4,6.6000000000000005,2,0,1,0
0,7.4,6.800000000000001,2,0,1,0
0,7.4,7.0,2,0,1,0
0,7.4,7.2,2,0,1,0
0,7.4,7.4,2,0,1,0
0,7.4,7.6000000000000005,2,0,1,0
0,7.4,7.800000000000001,2,0,1,0
0,7.4,8.0,2,0,1,0
0,7.6000000000000005,0.0,1,0,1,0
0,7.6000000000000005,0.2,1,0,1,0
0,7.6000000000000005,0.4,1,0,1,0
0,7.6000000000000005,0.6000000000000001,1,0,1,0
0,7.6000000000000005,0.8,1,0,1,0
0,7.6000000000000005,1.0,1,0,1,0
0,7.6000000000000005,1.2000000000000002,1,0,1,0
0,7.6000000000000005,1.4000000000000001,1,0,1,0
0,7.6000000000000005,1.6,1,0,1,0
0,7.6000000000000005,1.8,1,0,1,0
0,7.6000000000000005,2.0,1,0,1,0
0,7.6000000000000005,2.2,1,0,1,0
0,7.6000000000000005,2.4000000000000004,1,0,1,0
0,7.6000000000000005,2.6,1,0,1,0
0,7.6000000000000005,2.8000000000000003,1,0,1,0
0,7.6000000000000005,3.0,1,0,1,0
0,7.6000000000000005,3.2,1,0,1,0
0,7.6000000000000005,3.4000000000000004,1,0,1,0
0,7.6000000000000005,3.6,1,0,1,0
0,7.6000000000000005,3.8000000000000003,1,0,1,0
0,7.6000000000000005,4.0,1,0,1,0
0,7.6000000000000005,4.2,1,0,1,0
0,7.6000000000000005,4.4,1,0,1,0
0,7.6000000000000005,4.6000000000000005,1,0,1,0
0,7.6000000000000005,4.800000000000001,1,0,1,0
0,7.6000000000000005,5.0,1,0,1,0
0,7.6000000000000005,5.2,2,1,1,3
0,7.6000000000000005,5.4,2,1,1,3
0,7.6000000000000005,5.6000000000000005,2,0,1,0
0,7.6000000000000005,5.800000000000001,2,0,1,0
0,7.6000000000000005,6.0,2,0,1,0
0,7.6000000000000005,6.2,2,0,1,0
0,7.6000000000000005,6.4,2,0,1,0
0,7.6000000000000005,6.6000000000000005,2,0,1,0
0,7.6000000000000005,6.800000000000001,2,0,1,0
0,7.6000000000000005,7.0,2,0,1,0
0,7.6000000000000005,7.2,2,0,1,0
0,7.6000000000000005,7.4,2,0,1,0
0,7.6000000000000005,7.6000000000000005,2,0,1,0
0,7.6000000000000005,7.800000000000001,1,0,1,0
0,7.6000000000000005,8.0,1,0,1,0
0,7.800000000000001,0.0,1,0,1,0
0,7.800000000000001,0.2,1,0,1,0
0,7.800000000000001,0.4,1,0,1,0
0,7.800000000000001,0.6000000000000001,1,0,1,0
0,7.800000000000001,0.8,1,0,1,0
0,7.800000000000001,1.0,1,0,1,0
0,7.800000000000001,1.2000000000000002,1,0,1,0
0,7.800000000000001,1.4000000000000001,1,0,1,0
0,7.800000000000001,1.6,1,0,1,0
0,7.800000000000001,1.8,1,0,1,0
0,7.800000000000001,2.0,1,0,1,0
0,7.800000000000001,2.2,1,0,1,0
0,7.800000000000001,2.4000000000000004,1,0,1,0
0,7.800000000000001,2.6,1,0,1,0
0,7.800000000000001,2.8000000000000003,1,0,1,0
0,7.800000000000001,3.0,1,0,1,0
0,7.800000000000001,3.2,1,0,1,0
0,7.800000000000001,3.4000000000000004,1,0,1,0
0,7.800000000000001,3.6,1,0,1,0
0,7.800000000000001,3.8000000000000003,1,0,1,0
0,7.800000000000001,4.0,1,0,1,0
0,7.800000000000001,4.2,1,0,1,0
0,7.800000000000001,4.4,1,0,1,0
0,7.800000000000001,4.6000000000000005,1,0,1,0
0,7.800000000000001,4.800000000000001,1,0,1,0
0,7.800000000000001,5.0,1,0,1,0
0,7.800000000000001,5.2,2,1,1,3
0,7.800000000000001,5.4,2,1,1,3
0,7.800000000000001,5.6000000000000005,2,0,1,0
0,7.800000000000001,5.800000000000001,2,0,1,0
0,7.800000000000001,6.0,2,0,1,0
0,7.800000000000001,6.2,2,0,1,0
0,7.800000000000001,6.4,2,0,1,0
0,7.800000000000001,6.6000000000000005,2,0,1,0
0,7.800000000000001,6.800000000000001,2,0,1,0
0,7.800000000000001,7.0,2,0,1,0
0,7.800000000000001,7.2,2,0,1,0
0,7.800000000000001,7.4,2,0,1,0
0,7.800000000000001,7.6000000000000005,1,0,1,0
0,7.800000000000001,7.800000000000001,1,0,1,0
0,7.800000000000001,8.0,1,0,1,0
0,8.0,0.0,1,0,1,0
0,8.0,0.2,1,0,1,0
0,8.0,0.4,1,0,1,0
0,8.0,0.6000000000000001,1,0,1,0
0,8.0,0.8,1,0,1,0
0,8.0,1.0,1,0,1,0
0,8.0,1.2000000000000002,1,0,1,0
0,8.0,1.4000000000000001,1,0,1,0
0,8.0,1.6,1,0,1,0
0,8.0,1.8,1,0,1,0
0,8.0,2.0,1,0,1,0
0,8.0,2.2,1,0,1,0
0,8.0,2.4000000000000004,1,0,1,0
0,8.0,2.6,1,0,1,0
0,8.0,2.8000000000000003,1,0,1,0
0,8.0,3.0,1,0,1,0
0,8.0,3.2,1,0,1,0
0,8.0,3.4000000000000004,1,0,1,0
0,8.0,3.6,1,0,1,0
0,8.0,3.8000000000000003,1,0,1,0
0,8.0,4.0,1,0,1,0
0,8.0,4.2,1,0,1,0
0,8.0,4.4,1,0,1,0
0,8.0,4.6000000000000005,1,0,1,0
0,8.0,4.800000000000001,1,0,1,0
0,8.0,5.0,1,0,1,0
0,8.0,5.2,1,0,1,0
0,8.0,5.4,2,1,1,3
0,8.0,5.6000000000000005,2,1,1,3
0,8.0,5.800000000000001,2,0,1,0
0,8.0,6.0,2,0,1,0
0,8.0,6.2,2,0,1,0
0,8.0,6.4,2,0,1,0
0,8.0,6.6000000000000005,2,0,1,0
0,8.0,6.800000000000001,2,0,1,0
0,8.0,7.0,2,0,1,0
0,8.0,7.2,1,0,1,0
0,8.0,7.4,1,0,1,0
0,8.0,7.6000000000000005,1,0,1,0
0,8.0,7.800000000000001,1,0,1,0
0,8.0,8.0,1,0,1,0
